kelurahanid,subdistrictname,kelurahanname,recordstatus
5752,PENAWAR TAMA,PENAWAR TAMA,1
5753,PENAWAR TAMA,PENAWAR TAMA,1
5754,RAWA JITU SELATAN,RAWA JITU SELATAN,1
5755,RAWA JITU SELATAN,RAWA JITU SELATAN,1
5756,RAWA JITU UTARA,RAWA JITU UTARA,1
5757,SIMPANG PEMATANG,SIMPANG PEMATANG,1
5758,SIMPANG PEMATANG,SIMPANG PEMATANG,1
5759,TANJUNG RAYA,TANJUNG RAYA,1
5760,TANJUNG RAYA,TANJUNG RAYA,1
5761,TANJUNG RAYA,TANJUNG RAYA,1
5762,TULANG BAWANG,TULANG BAWANG,1
5763,TULANG BAWANG TENGAH,TULANG BAWANG TENGAH,1
5764,TULANG BAWANG TENGAH,TULANG BAWANG TENGAH,1
5765,TULANG BAWANG TENGAH,TULANG BAWANG TENGAH,1
5766,TULANG BAWANG UDIK,TULANG BAWANG UDIK,1
5767,TULANG BAWANG UDIK,TULANG BAWANG UDIK,1
5768,TUMIJAJAR,TUMIJAJAR,1
5769,TUMIJAJAR,TUMIJAJAR,1
5770,WAY SERDANG,WAY SERDANG,1
5771,BAHUGA,BAHUGA,1
5772,BANJIT,BANJIT,1
5773,BANJIT,BANJIT,1
5774,BARADATU,BARADATU,1
5775,BARADATU,BARADATU,1
5776,BARADATU,BARADATU,1
5777,BLAMBANGAN UMPU,BLAMBANGAN UMPU,1
5778,BLAMBANGAN UMPU,BLAMBANGAN UMPU,1
5779,BLAMBANGAN UMPU,BLAMBANGAN UMPU,1
5780,KASUI,KASUI,1
5781,NEGARA BATIN,NEGARA BATIN,1
5782,NEGERI AGUNG,NEGERI AGUNG,1
5783,NEGERI AGUNG,NEGERI AGUNG,1
5784,PAKUAN RATU,PAKUAN RATU,1
5785,PAKUAN RATU,PAKUAN RATU,1
5786,WAY TUBA,WAY TUBA,1
5787,BACAN,BACAN,1
5788,BACAN,BACAN,1
5789,BURU SELATAN,BURU SELATAN,1
5790,BURU SELATAN,BURU SELATAN,1
5791,BURU SELATAN,BURU SELATAN,1
5792,BURU SELATAN,BURU SELATAN,1
5793,BURU SELATAN TIMUR,BURU SELATAN TIMUR,1
5794,BURU SELATAN TIMUR,BURU SELATAN TIMUR,1
5795,BURU UTARA BARAT,BURU UTARA BARAT,1
5796,BURU UTARA BARAT,BURU UTARA BARAT,1
5797,BURU UTARA BARAT,BURU UTARA BARAT,1
5798,BURU UTARA SELATAN,BURU UTARA SELATAN,1
5799,BURU UTARA SELATAN,BURU UTARA SELATAN,1
5800,BURU UTARA TIMUR,BURU UTARA TIMUR,1
5801,BURU UTARA TIMUR,BURU UTARA TIMUR,1
5802,BURU UTARA TIMUR,BURU UTARA TIMUR,1
5803,GALELA,GALELA,1
5804,GALELA,GALELA,1
5805,GANEBARAT,GANEBARAT,1
5806,GANEBARAT,GANEBARAT,1
5807,IBU,IBU,1
5808,IBU,IBU,1
5809,JAILOLO,JAILOLO,1
5810,JAILOLO,JAILOLO,1
5811,KAO,KAO,1
5812,KAO,KAO,1
5813,KAYOA,KAYOA,1
5814,KAYOA,KAYOA,1
5815,LOLODA,LOLODA,1
5816,LOLODA,LOLODA,1
5817,MAKIAN,MAKIAN,1
5818,MAKIAN,MAKIAN,1
5819,MOROTAISELATAN,MOROTAISELATAN,1
5820,MOROTAISELATAN,MOROTAISELATAN,1
5821,MOROTAIUTARA,MOROTAIUTARA,1
5822,MOROTAIUTARA,MOROTAIUTARA,1
5823,PULAUTERNATE,PULAUTERNATE,1
5824,PULAUTERNATE,PULAUTERNATE,1
5825,SAHU,SAHU,1
5826,SAHU,SAHU,1
5827,TERNATESELATAN,TERNATESELATAN,1
5828,TERNATESELATAN,TERNATESELATAN,1
5829,TERNATEUTARA,TERNATEUTARA,1
5830,TERNATEUTARA,TERNATEUTARA,1
5831,TOBELO,TOBELO,1
5832,TOBELO,TOBELO,1
5833,KEPULAUAN ARU,KEPULAUAN ARU,1
5834,PULAU-PULAU ARU,PULAU-PULAU ARU,1
5835,PULAU-PULAU ARU,PULAU-PULAU ARU,1
5836,KOTA AMBON,KOTA AMBON,1
5837,NUSANIWE,NUSANIWE,1
5838,NUSANIWE,NUSANIWE,1
5839,NUSANIWE,NUSANIWE,1
5840,NUSANIWE,NUSANIWE,1
5841,NUSANIWE,NUSANIWE,1
5842,NUSANIWE,NUSANIWE,1
5843,NUSANIWE,NUSANIWE,1
5844,NUSANIWE,NUSANIWE,1
5845,NUSANIWE,NUSANIWE,1
5846,NUSANIWE,NUSANIWE,1
5847,SIRIMAU,SIRIMAU,1
5848,SIRIMAU,SIRIMAU,1
5849,SIRIMAU,SIRIMAU,1
5850,SIRIMAU,SIRIMAU,1
5851,SIRIMAU,SIRIMAU,1
5852,SIRIMAU,SIRIMAU,1
5853,SIRIMAU,SIRIMAU,1
5854,SIRIMAU,SIRIMAU,1
5855,SIRIMAU,SIRIMAU,1
5856,SIRIMAU,SIRIMAU,1
5857,TELUK AMBON BAGUALA,TELUK AMBON BAGUALA,1
5858,TELUK AMBON BAGUALA,TELUK AMBON BAGUALA,1
5859,TELUK AMBON BAGUALA,TELUK AMBON BAGUALA,1
5860,TELUK AMBON BAGUALA,TELUK AMBON BAGUALA,1
5861,TELUK AMBON BAGUALA,TELUK AMBON BAGUALA,1
5862,TELUK AMBON BAGUALA,TELUK AMBON BAGUALA,1
5863,TELUK AMBON BAGUALA,TELUK AMBON BAGUALA,1
5864,TELUK AMBON BAGUALA,TELUK AMBON BAGUALA,1
5865,MALUKU,MALUKU,1
5866,AMAHAI,AMAHAI,1
5867,AMAHAI,AMAHAI,1
5868,AMAHAI,AMAHAI,1
5869,AMAHAI,AMAHAI,1
5870,AMAHAI,AMAHAI,1
5871,AMAHAI,AMAHAI,1
5872,AMAHAI,AMAHAI,1
5873,BANDA,BANDA,1
5874,BULA,BULA,1
5875,BULA            ,BULA,1
5876,KAIRATU,KAIRATU,1
5877,KAIRATU         ,KAIRATU,1
5878,KOTAMASOHI,KOTAMASOHI,1
5879,LEIHITU,LEIHITU,1
5880,MALUKUTENGAH,MALUKUTENGAH,1
5881,NUSALAUT,NUSALAUT,1
5882,PULAU HARUKU,PULAU HARUKU,1
5883,PULAUGORONG,PULAUGORONG,1
5884,SALAHUTU,SALAHUTU,1
5885,SAPARUA,SAPARUA,1
5886,SERAM BARAT,SERAM BARAT,1
5887,SERAM BARAT       ,SERAM BARAT,1
5888,SERAM TIMUR,SERAM TIMUR,1
5889,SERAM TIMUR       ,SERAM TIMUR,1
5890,SERAM UTARA,SERAM UTARA,1
5891,SERAMBARAT,SERAMBARAT,1
5892,TANIWEL,TANIWEL,1
5893,TANIWEL       ,TANIWEL,1
5894,TEHORU,TEHORU,1
5895,TEONG NILA SERUA (TNS),TEONG NILA SERUA (TNS),1
5896,WERINAMA,WERINAMA,1
5897,WERINAMA     ,WERINAMA,1
5898,BABAR,BABAR,1
5899,BABAR,BABAR,1
5900,KEI BESAR,KEI BESAR,1
5901,KEI KECIL,KEI KECIL,1
5902,MALUKU TENGGARA,MALUKU TENGGARA,1
5903,PP. TERSELATAN,PP. TERSELATAN,1
5904,PP. TERSELATAN,PP. TERSELATAN,1
5905,SERWARU (LETI MAO LAKOR),SERWARU (LETI MAO LAKOR),1
5906,SERWARU (LETI MAO LAKOR),SERWARU (LETI MAO LAKOR),1
5907,TANIMBARSELATAN,TANIMBARSELATAN,1
5908,TANIMBARUTARA,TANIMBARUTARA,1
5909,MABA,MABA,1
5910,MALUKUTENGGARABARAT,MALUKUTENGGARABARAT,1
5911,OBA,OBA,1
5912,PATANIGEBE,PATANIGEBE,1
5913,TANIMBAR SELATAN,TANIMBAR SELATAN,1
5914,TANIMBAR UTARA,TANIMBAR UTARA,1
5915,TIDORE,TIDORE,1
5916,WASILE,WASILE,1
5917,WEDA,WEDA,1
5918,GANETIMUR,GANETIMUR,1
5919,MALUKUUTARA,MALUKUUTARA,1
5920,OBI,OBI,1
5921,SANANA,SANANA,1
5922,TALIABUBARAT,TALIABUBARAT,1
5923,TALIABUTIMUR,TALIABUTIMUR,1
5924,SERAM BAGIAN BARAT,SERAM BAGIAN BARAT,1
5925,WAISALA         ,WAISALA         ,1
5926,PULAU GORONG        ,PULAU GORONG        ,1
5927,SERAM BAGIAN TIMUR,SERAM BAGIAN TIMUR,1
5928,KEC.PATANI GEBE,KEC.PATANI GEBE,1
5929,KEC.TIDORE,KEC.TIDORE,1
5930,KEC.TIDORE,KEC.TIDORE,1
5931,KEC.TIDORE,KEC.TIDORE,1
5932,KEC.TIDORE,KEC.TIDORE,1
5933,KEC.TIDORE,KEC.TIDORE,1
5934,KECAMATAN MABA,KECAMATAN MABA,1
5935,KECAMATAN OBA,KECAMATAN OBA,1
5936,KECAMATAN WASILE,KECAMATAN WASILE,1
5937,KECAMATAN WEDA,KECAMATAN WEDA,1
5938,KECAMATAN WEDA,KECAMATAN WEDA,1
5939,KEC.GANE BARAT,KEC.GANE BARAT,1
5940,KEC.GANE TIMUR,KEC.GANE TIMUR,1
5941,KEC.MOROTAI SELATAN,KEC.MOROTAI SELATAN,1
5942,KEC.MOROTAI UTARA,KEC.MOROTAI UTARA,1
5943,KEC.TALIABU BARAT,KEC.TALIABU BARAT,1
5944,KEC.TALIABU TIMUR,KEC.TALIABU TIMUR,1
5945,KECAMATAN BACAN,KECAMATAN BACAN,1
5946,KECAMATAN GALELA,KECAMATAN GALELA,1
5947,KECAMATAN IBU,KECAMATAN IBU,1
5948,KECAMATAN JAILOLO,KECAMATAN JAILOLO,1
5949,KECAMATAN KAO,KECAMATAN KAO,1
5950,KECAMATAN KAYOA,KECAMATAN KAYOA,1
5951,KECAMATAN LOLODA,KECAMATAN LOLODA,1
5952,KECAMATAN MAKIAN,KECAMATAN MAKIAN,1
5953,KECAMATAN OBI,KECAMATAN OBI,1
5954,KECAMATAN SAHU,KECAMATAN SAHU,1
5955,KECAMATAN SANANA,KECAMATAN SANANA,1
5956,KECAMATAN TOBELO,KECAMATAN TOBELO,1
5957,KEC.PULAU TERNATE,KEC.PULAU TERNATE,1
5958,KECAMATAN MOTI,KECAMATAN MOTI,1
5959,TERNATE SELATAN,TERNATE SELATAN,1
5960,TERNATE SELATAN,TERNATE SELATAN,1
5961,TERNATE SELATAN,TERNATE SELATAN,1
5962,TERNATE SELATAN,TERNATE SELATAN,1
5963,TERNATE SELATAN,TERNATE SELATAN,1
5964,TERNATE SELATAN,TERNATE SELATAN,1
5965,TERNATE SELATAN,TERNATE SELATAN,1
5966,TERNATE SELATAN,TERNATE SELATAN,1
5967,TERNATE SELATAN,TERNATE SELATAN,1
5968,TERNATE SELATAN,TERNATE SELATAN,1
5969,TERNATE UTARA,TERNATE UTARA,1
5970,TERNATE UTARA,TERNATE UTARA,1
5971,TERNATE UTARA,TERNATE UTARA,1
5972,TERNATE UTARA,TERNATE UTARA,1
5973,TERNATE UTARA,TERNATE UTARA,1
5974,TERNATE UTARA,TERNATE UTARA,1
5975,TERNATE UTARA,TERNATE UTARA,1
5976,TERNATE UTARA,TERNATE UTARA,1
5977,TERNATE UTARA,TERNATE UTARA,1
5978,TERNATE UTARA,TERNATE UTARA,1
5979,ARONGAN LAMBALEK,ARONGAN LAMBALEK,1
5980,ARONGAN LAMBALEK,ARONGAN LAMBALEK,1
5981,BUBON,BUBON,1
5982,BUBON,BUBON,1
5983,JOHAN PAHLAWAN,JOHAN PAHLAWAN,1
5984,JOHAN PAHLAWAN,JOHAN PAHLAWAN,1
5985,JOHAN PAHLAWAN,JOHAN PAHLAWAN,1
5986,JOHAN PAHLAWAN,JOHAN PAHLAWAN,1
5987,JOHAN PAHLAWAN,JOHAN PAHLAWAN,1
5988,JOHAN PAHLAWAN,JOHAN PAHLAWAN,1
5989,JOHAN PAHLAWAN,JOHAN PAHLAWAN,1
5990,KAWAY XVI,KAWAY XVI,1
5991,MEUREUBO,MEUREUBO,1
5992,MEUREUBO,MEUREUBO,1
5993,PANTE CEREMEN,PANTE CEREMEN,1
5994,PANTE CEREMEN,PANTE CEREMEN,1
5995,SAMA TIGA,SAMA TIGA,1
5996,SUNGAI MAS,SUNGAI MAS,1
5997,WOYLA,WOYLA,1
5998,BABAH ROT,BABAH ROT,1
5999,BABAH ROT,BABAH ROT,1
6000,BABAH ROT,BABAH ROT,1
6001,BLANG PIDIE,BLANG PIDIE,1
6002,KUALA BATEE,KUALA BATEE,1
6003,MANGGENG,MANGGENG,1
6004,SUSOH,SUSOH,1
6005,TANGAN-TANGAN,TANGAN-TANGAN,1
6006,DARUL IMARAH,DARUL IMARAH,1
6007,DARUL IMARAH,DARUL IMARAH,1
6008,DARUSSALAM,DARUSSALAM,1
6009,DARUSSALAM,DARUSSALAM,1
6010,INDRAPURI,INDRAPURI,1
6011,INDRAPURI,INDRAPURI,1
6012,INGIN JAYA,INGIN JAYA,1
6013,INGIN JAYA,INGIN JAYA,1
6014,INGIN JAYA,INGIN JAYA,1
6015,KUTA BARO,KUTA BARO,1
6016,KUTA BARO,KUTA BARO,1
6017,LHOKNGA/LEUPUNG,LHOKNGA/LEUPUNG,1
6018,LHOKNGA/LEUPUNG,LHOKNGA/LEUPUNG,1
6019,LHOONG,LHOONG,1
6020,LHOONG,LHOONG,1
6021,MESJID RAYA,MESJID RAYA,1
6022,MESJID RAYA,MESJID RAYA,1
6023,MONTASIK,MONTASIK,1
6024,MONTASIK,MONTASIK,1
6025,PEUKAN BADA,PEUKAN BADA,1
6026,PEUKAN BADA,PEUKAN BADA,1
6027,PULO ACEH,PULO ACEH,1
6028,PULO ACEH,PULO ACEH,1
6029,SEULIMEUM,SEULIMEUM,1
6030,SEULIMEUM,SEULIMEUM,1
6031,SEULIMEUM,SEULIMEUM,1
6032,SEULIMEUM,SEULIMEUM,1
6033,SEULIMEUM,SEULIMEUM,1
6034,SEULIMEUM,SEULIMEUM,1
6035,SEULIMEUM,SEULIMEUM,1
6036,SEULIMEUM,SEULIMEUM,1
6037,SUKA MAKMUR,SUKA MAKMUR,1
6038,SUKA MAKMUR,SUKA MAKMUR,1
6039,JAYA,JAYA,1
6040,KRUENG SABEE,KRUENG SABEE,1
6041,PANGA,PANGA,1
6042,PANGA,PANGA,1
6043,SAMPOINIET,SAMPOINIET,1
6044,SETIA BAKTI,SETIA BAKTI,1
6045,TEUNOM,TEUNOM,1
6046,BAKONGAN,BAKONGAN,1
6047,KLUET SELATAN,KLUET SELATAN,1
6048,KLUET UTARA,KLUET UTARA,1
6049,LABUHAN HAJI,LABUHAN HAJI,1
6050,MEUKEK,MEUKEK,1
6051,PASIE RAJA,PASIE RAJA,1
6052,SAMA DUA,SAMA DUA,1
6053,SAWANG,SAWANG,1
6054,SAWANG,SAWANG,1
6055,TAPAK TUAN,TAPAK TUAN,1
6056,TAPAK TUAN,TAPAK TUAN,1
6057,TAPAK TUAN,TAPAK TUAN,1
6058,TAPAK TUAN,TAPAK TUAN,1
6059,TAPAK TUAN,TAPAK TUAN,1
6060,TAPAK TUAN,TAPAK TUAN,1
6061,TAPAK TUAN,TAPAK TUAN,1
6062,TAPAK TUAN,TAPAK TUAN,1
6063,TAPAK TUAN,TAPAK TUAN,1
6064,TRUMON,TRUMON,1
6065,DANAU PARIS,DANAU PARIS,1
6066,DANAU PARIS,DANAU PARIS,1
6067,DANAU PARIS,DANAU PARIS,1
6068,GUNUNG MERIAH,GUNUNG MERIAH,1
6069,GUNUNG MERIAH,GUNUNG MERIAH,1
6070,GUNUNG MERIAH,GUNUNG MERIAH,1
6071,GUNUNG MERIAH,GUNUNG MERIAH,1
6072,KOTA BAHARU,KOTA BAHARU,1
6073,KOTA BAHARU,KOTA BAHARU,1
6074,KOTA BAHARU,KOTA BAHARU,1
6075,PENANGGALAN,PENANGGALAN,1
6076,PENANGGALAN,PENANGGALAN,1
6077,PULAU BANYAK,PULAU BANYAK,1
6078,PULAU BANYAK,PULAU BANYAK,1
6079,RUNDENG,RUNDENG,1
6080,RUNDENG,RUNDENG,1
6081,SIMPANG KANAN,SIMPANG KANAN,1
6082,SIMPANG KANAN,SIMPANG KANAN,1
6083,SIMPANG KIRI,SIMPANG KIRI,1
6084,SINGKIL,SINGKIL,1
6085,SINGKIL,SINGKIL,1
6086,SINGKIL,SINGKIL,1
6087,SINGKIL,SINGKIL,1
6088,SINGKIL,SINGKIL,1
6089,SINGKIL,SINGKIL,1
6090,SINGKIL,SINGKIL,1
6091,SINGKIL,SINGKIL,1
6092,SINGKIL UTARA,SINGKIL UTARA,1
6093,SINGKIL UTARA,SINGKIL UTARA,1
6094,SULTAN DAULAT,SULTAN DAULAT,1
6095,SULTAN DAULAT,SULTAN DAULAT,1
6096, KEC. BANDA PUSAKA, KEC. BANDA PUSAKA,1
6097, KEC. SEKERAK, KEC. SEKERAK,1
6098, KEC. TENGGULUN, KEC. TENGGULUN,1
6099,ACEH TAMIANG,ACEH TAMIANG,1
6100,BENDAHARA,BENDAHARA,1
6101,KARANG BARU,KARANG BARU,1
6102,KEJURUAN MUDA,KEJURUAN MUDA,1
6103,KOTA KUALA SIMPANG,KOTA KUALA SIMPANG,1
6104,MANYAK PAYED,MANYAK PAYED,1
6105,RANTAU,RANTAU,1
6106,SERUWAY,SERUWAY,1
6107,TAMIANG HULU,TAMIANG HULU,1
6108,ACEH TENGAH,ACEH TENGAH,1
6109,ATU LINTANG,ATU LINTANG,1
6110,B I E S,B I E S,1
6111,BEBESAN,BEBESAN,1
6112,BEBESAN,BEBESAN,1
6113,BINTANG,BINTANG,1
6114,BINTANG,BINTANG,1
6115,BUKIT,BUKIT,1
6116,CEULALA,CEULALA,1
6117,JAGONG JEGET,JAGONG JEGET,1
6118,KEBAYAKAN,KEBAYAKAN,1
6119,KETOL,KETOL,1
6120,KUTE PANANG,KUTE PANANG,1
6121,LINGGE,LINGGE,1
6122,LINGGE,LINGGE,1
6123,LUT TAWAR,LUT TAWAR,1
6124,LUT TAWAR,LUT TAWAR,1
6125,LUT TAWAR,LUT TAWAR,1
6126,LUT TAWAR,LUT TAWAR,1
6127,LUT TAWAR,LUT TAWAR,1
6128,LUT TAWAR,LUT TAWAR,1
6129,LUT TAWAR,LUT TAWAR,1
6130,LUT TAWAR,LUT TAWAR,1
6131,LUT TAWAR,LUT TAWAR,1
6132,PEGASING,PEGASING,1
6133,PEGASING,PEGASING,1
6134,RUSIP ANTARA,RUSIP ANTARA,1
6135,SILIH NARA,SILIH NARA,1
6136,SILIH NARA,SILIH NARA,1
6137,TIMANG GAJAH,TIMANG GAJAH,1
6138, KEC. BABUL RAHMAH, KEC. BABUL RAHMAH,1
6139, KEC. BUKIT TUSAM, KEC. BUKIT TUSAM,1
6140, KEC. LAWE BULAN, KEC. LAWE BULAN,1
6141, KEC. SEMADAM, KEC. SEMADAM,1
6142,ACEH TENGGARA,ACEH TENGGARA,1
6143,BABUL MAKMUR,BABUL MAKMUR,1
6144,BABUL MAKMUR,BABUL MAKMUR,1
6145,BABUSSALAM,BABUSSALAM,1
6146,BABUSSALAM,BABUSSALAM,1
6147,BABUSSALAM,BABUSSALAM,1
6148,BADAR,BADAR,1
6149,BADAR,BADAR,1
6150,BAMBEL,BAMBEL,1
6151,BAMBEL,BAMBEL,1
6152,DARUL HASANAH,DARUL HASANAH,1
6153,DARUL HASANAH,DARUL HASANAH,1
6154,KEC.BLANG KEUJEREN,KEC.BLANG KEUJEREN,1
6155,KEC.KUTA PANJANG,KEC.KUTA PANJANG,1
6156,KEC.RIKIT GAIB,KEC.RIKIT GAIB,1
6157,KEC.TERANGON,KEC.TERANGON,1
6158,LAWE ALAS,LAWE ALAS,1
6159,LAWE ALAS,LAWE ALAS,1
6160,LAWE SIGALA-GALA,LAWE SIGALA-GALA,1
6161,LAWE SIGALA-GALA,LAWE SIGALA-GALA,1
6162, KEC. DARUL IHSAN, KEC. DARUL IHSAN,1
6163, KEC. SIMPANG JERNIH, KEC. SIMPANG JERNIH,1
6164,ACEH TIMUR,ACEH TIMUR,1
6165,BANDA ALAM,BANDA ALAM,1
6166,BANDA ALAM,BANDA ALAM,1
6167,BIREM BAYEUN,BIREM BAYEUN,1
6168,DARUL AMAN,DARUL AMAN,1
6169,IDI RAYEUK,IDI RAYEUK,1
6170,IDI TUNONG,IDI TUNONG,1
6171,INDRA MAKMUR,INDRA MAKMUR,1
6172,JULOK,JULOK,1
6173,JULOK,JULOK,1
6174,MADAT,MADAT,1
6175,NURUSSALAM,NURUSSALAM,1
6176,PANTE BIDARI,PANTE BIDARI,1
6177,PEUDAWA,PEUDAWA,1
6178,PEUDAWA,PEUDAWA,1
6179,PEUREULAK,PEUREULAK,1
6180,PEUREULAK,PEUREULAK,1
6181,PEUREULAK BARAT,PEUREULAK BARAT,1
6182,PEUREULAK TIMUR,PEUREULAK TIMUR,1
6183,PEUREULAK TIMUR,PEUREULAK TIMUR,1
6184,RANTAU SELAMAT,RANTAU SELAMAT,1
6185,RANTO PEUREULAK,RANTO PEUREULAK,1
6186,SERBA JADI(LOKOP),SERBA JADI(LOKOP),1
6187,SERBA JADI(LOKOP),SERBA JADI(LOKOP),1
6188,SIMPANG ULIM,SIMPANG ULIM,1
6189,SIMPANG ULIM,SIMPANG ULIM,1
6190,ACEH UTARA,ACEH UTARA,1
6191,BAKTIYA,BAKTIYA,1
6192,BAKTIYA,BAKTIYA,1
6193,BAKTIYA BARAT,BAKTIYA BARAT,1
6194,COT GIREK,COT GIREK,1
6195,COT GIREK,COT GIREK,1
6196,DEWANTARA,DEWANTARA,1
6197,KUTA MAKMUR,KUTA MAKMUR,1
6198,LANGKAHAN,LANGKAHAN,1
6199,LHOK SUKON,LHOK SUKON,1
6200,LHOK SUKON,LHOK SUKON,1
6201,MATANG KULI,MATANG KULI,1
6202,MEURAH MULIA,MEURAH MULIA,1
6203,MUARA BATU,MUARA BATU,1
6204,NIBONG,NIBONG,1
6205,NISAM,NISAM,1
6206,PAYA BAKONG,PAYA BAKONG,1
6207,SAMUDERA,SAMUDERA,1
6208,SEUNEUDON,SEUNEUDON,1
6209,SEUNEUDON,SEUNEUDON,1
6210,SIMPANG KEURAMAT,SIMPANG KEURAMAT,1
6211,SYAMTALIRA ARON,SYAMTALIRA ARON,1
6212,SYAMTALIRA BAYU,SYAMTALIRA BAYU,1
6213,TANAH JAMBO AYE,TANAH JAMBO AYE,1
6214,TANAH LUAS,TANAH LUAS,1
6215,TANAH LUAS,TANAH LUAS,1
6216,TANAH PASIR,TANAH PASIR,1
6217,TANAH PASIR,TANAH PASIR,1
6218,BAITURRAHMAN,BAITURRAHMAN,1
6219,BAITURRAHMAN,BAITURRAHMAN,1
6220,BAITURRAHMAN,BAITURRAHMAN,1
6221,BAITURRAHMAN,BAITURRAHMAN,1
6222,BAITURRAHMAN,BAITURRAHMAN,1
6223,BAITURRAHMAN,BAITURRAHMAN,1
6224,BAITURRAHMAN,BAITURRAHMAN,1
6225,BAITURRAHMAN,BAITURRAHMAN,1
6226,BAITURRAHMAN,BAITURRAHMAN,1
6227,BAITURRAHMAN,BAITURRAHMAN,1
6228,BANDA RAYA,BANDA RAYA,1
6229,BANDA RAYA,BANDA RAYA,1
6230,BANDA RAYA,BANDA RAYA,1
6231,BANDA RAYA,BANDA RAYA,1
6232,BANDA RAYA,BANDA RAYA,1
6233,BANDA RAYA,BANDA RAYA,1
6234,BANDA RAYA,BANDA RAYA,1
6235,BANDA RAYA,BANDA RAYA,1
6236,BANDA RAYA,BANDA RAYA,1
6237,BANDA RAYA,BANDA RAYA,1
6238,KUTA ALAM,KUTA ALAM,1
6239,KUTA ALAM,KUTA ALAM,1
6240,KUTA ALAM,KUTA ALAM,1
6241,KUTA ALAM,KUTA ALAM,1
6242,KUTA ALAM,KUTA ALAM,1
6243,KUTA ALAM,KUTA ALAM,1
6244,KUTA ALAM,KUTA ALAM,1
6245,KUTA ALAM,KUTA ALAM,1
6246,KUTA ALAM,KUTA ALAM,1
6247,KUTA ALAM,KUTA ALAM,1
6248,SYIAH KUALA,SYIAH KUALA,1
6249,SYIAH KUALA,SYIAH KUALA,1
6250,SYIAH KUALA,SYIAH KUALA,1
6251,SYIAH KUALA,SYIAH KUALA,1
6252,SYIAH KUALA,SYIAH KUALA,1
6253,SYIAH KUALA,SYIAH KUALA,1
6254,SYIAH KUALA,SYIAH KUALA,1
6255,SYIAH KUALA,SYIAH KUALA,1
6256,SYIAH KUALA,SYIAH KUALA,1
6257,SYIAH KUALA,SYIAH KUALA,1
6258,BENER MERIAH,BENER MERIAH,1
6259,KEC.BANDAR,KEC.BANDAR,1
6260,KEC.BANDAR,KEC.BANDAR,1
6261,KEC.BUKIT,KEC.BUKIT,1
6262,KEC.BUKIT,KEC.BUKIT,1
6263,KEC.PERMATA,KEC.PERMATA,1
6264,KEC.PERMATA,KEC.PERMATA,1
6265,KEC.SYIAH UTAMA,KEC.SYIAH UTAMA,1
6266,KEC.SYIAH UTAMA,KEC.SYIAH UTAMA,1
6267,KEC.TIMANG GAJAH,KEC.TIMANG GAJAH,1
6268,KEC.TIMANG GAJAH,KEC.TIMANG GAJAH,1
6269,PINTU RIME GAYO,PINTU RIME GAYO,1
6270,WIH PESAM,WIH PESAM,1
6271,WIH PESAM,WIH PESAM,1
6272,BIREUEN,BIREUEN,1
6273,GANDA PURA,GANDA PURA,1
6274,JANGKA,JANGKA,1
6275,JEUMPA,JEUMPA,1
6276,JEUMPA,JEUMPA,1
6277,JEUMPA,JEUMPA,1
6278,JEUNIB,JEUNIB,1
6279,JULI,JULI,1
6280,KOTA JUANG,KOTA JUANG,1
6281,KUALA,KUALA,1
6282,KUALA,KUALA,1
6283,KUALA,KUALA,1
6284,KUALA,KUALA,1
6285,KUTA BLANG,KUTA BLANG,1
6286,MAKMUR,MAKMUR,1
6287,MAKMUR,MAKMUR,1
6288,PANDRAH,PANDRAH,1
6289,PEUDADA,PEUDADA,1
6290,PEULIMBANG,PEULIMBANG,1
6291,PEUSANGAN,PEUSANGAN,1
6292,PEUSANGAN SBL KRUENG,PEUSANGAN SBL KRUENG,1
6293,PEUSANGAN SELATAN,PEUSANGAN SELATAN,1
6294,SAMALANGA,SAMALANGA,1
6295,SIMPANG MAMPLAM,SIMPANG MAMPLAM,1
6296, KEC. BLANG JERANGON, KEC. BLANG JERANGON,1
6297, KEC. BLANG PEGAYON, KEC. BLANG PEGAYON,1
6298, KEC. DABUN GELANG, KEC. DABUN GELANG,1
6299, KEC. PANTAN CUACA, KEC. PANTAN CUACA,1
6300, KEC. PUTRI BETUNG, KEC. PUTRI BETUNG,1
6301, KEC. TRIPE JAYA, KEC. TRIPE JAYA,1
6302,BLANGKEJEREN,BLANGKEJEREN,1
6303,GAYO LUES,GAYO LUES,1
6304,KUTA PANJANG,KUTA PANJANG,1
6305,KUTA PANJANG,KUTA PANJANG,1
6306,PINDING,PINDING,1
6307,PINDING,PINDING,1
6308,RIKIT GAIB,RIKIT GAIB,1
6309,TERANGON,TERANGON,1
6310,KOTA LANGSA,KOTA LANGSA,1
6311,LANGSA BARAT,LANGSA BARAT,1
6312,LANGSA BARAT,LANGSA BARAT,1
6313,LANGSA BARAT,LANGSA BARAT,1
6314,LANGSA BARAT,LANGSA BARAT,1
6315,LANGSA BARAT,LANGSA BARAT,1
6316,LANGSA BARAT,LANGSA BARAT,1
6317,LANGSA KOTA,LANGSA KOTA,1
6318,LANGSA KOTA,LANGSA KOTA,1
6319,LANGSA TIMUR,LANGSA TIMUR,1
6320,LANGSA TIMUR,LANGSA TIMUR,1
6321,LANGSA TIMUR,LANGSA TIMUR,1
6322,LANGSA TIMUR,LANGSA TIMUR,1
6323,LANGSA TIMUR,LANGSA TIMUR,1
6324,BANDA SAKTI,BANDA SAKTI,1
6325,BLANG MANGAT,BLANG MANGAT,1
